provincia,tipo de averia y emergencia,anio,mes,averias,fecha
San Pedro de Macorís,Probable Defecto o Falla,2021,4,3.0,2021-04-01
San Pedro de Macorís,Riesgo de Vida,2021,4,136.0,2021-04-01
Santo Domingo,Falta de Energía,2021,4,10554.0,2021-04-01
Santo Domingo,Niveles de Tensión,2021,4,2225.0,2021-04-01
Santo Domingo,Probable Defecto o Falla,2021,4,37.0,2021-04-01
Santo Domingo,Riesgo de Vida,2021,4,903.0,2021-04-01
Distrito Nacional,Falta de Energía,2022,4,2291.0,2022-04-01
Distrito Nacional,Niveles de Tensión,2022,4,510.0,2022-04-01
Distrito Nacional,Probable Defecto o Falla,2022,4,9.0,2022-04-01
Distrito Nacional,Riesgo de Vida,2022,4,229.0,2022-04-01
El Seibo,Falta de Energía,2022,4,441.0,2022-04-01
El Seibo,Niveles de Tensión,2022,4,57.0,2022-04-01
El Seibo,Probable Defecto o Falla,2022,4,1.0,2022-04-01
El Seibo,Riesgo de Vida,2022,4,51.0,2022-04-01
Hato Mayor,Falta de Energía,2022,4,513.0,2022-04-01
Hato Mayor,Niveles de Tensión,2022,4,62.0,2022-04-01
Hato Mayor,Probable Defecto o Falla,2022,4,1.0,2022-04-01
Hato Mayor,Riesgo de Vida,2022,4,58.0,2022-04-01
La Altagracia,Falta de Energía,2022,4,1290.0,2022-04-01
La Altagracia,Niveles de Tensión,2022,4,156.0,2022-04-01
La Altagracia,Probable Defecto o Falla,2022,4,1.0,2022-04-01
La Altagracia,Riesgo de Vida,2022,4,184.0,2022-04-01
La Romana,Falta de Energía,2022,4,1455.0,2022-04-01
La Romana,Niveles de Tensión,2022,4,240.0,2022-04-01
La Romana,Probable Defecto o Falla,2022,4,4.0,2022-04-01
La Romana,Riesgo de Vida,2022,4,156.0,2022-04-01
Monte Plata,Falta de Energía,2022,4,580.0,2022-04-01
Monte Plata,Niveles de Tensión,2022,4,55.0,2022-04-01
Monte Plata,Probable Defecto o Falla,2022,4,8.0,2022-04-01
Monte Plata,Riesgo de Vida,2022,4,119.0,2022-04-01
San Pedro de Macorís,Falta de Energía,2022,4,1279.0,2022-04-01
San Pedro de Macorís,Niveles de Tensión,2022,4,179.0,2022-04-01
San Pedro de Macorís,Probable Defecto o Falla,2022,4,4.0,2022-04-01
San Pedro de Macorís,Riesgo de Vida,2022,4,164.0,2022-04-01
Santo Domingo,Falta de Energía,2022,4,12672.0,2022-04-01
Santo Domingo,Niveles de Tensión,2022,4,2683.0,2022-04-01
Santo Domingo,Probable Defecto o Falla,2022,4,39.0,2022-04-01
Santo Domingo,Riesgo de Vida,2022,4,1050.0,2022-04-01
Distrito Nacional,Falta de Energía,2023,4,3253.0,2023-04-01
Distrito Nacional,Niveles de Tensión,2023,4,489.0,2023-04-01
Distrito Nacional,Probable Defecto o Falla,2023,4,9.0,2023-04-01
Distrito Nacional,Riesgo de Vida,2023,4,287.0,2023-04-01
El Seibo,Falta de Energía,2023,4,485.0,2023-04-01
El Seibo,Niveles de Tensión,2023,4,55.0,2023-04-01
El Seibo,Probable Defecto o Falla,2023,4,1.0,2023-04-01
El Seibo,Riesgo de Vida,2023,4,41.0,2023-04-01
Hato Mayor,Falta de Energía,2023,4,755.0,2023-04-01
Hato Mayor,Niveles de Tensión,2023,4,63.0,2023-04-01
Hato Mayor,Probable Defecto o Falla,2023,4,3.0,2023-04-01
Hato Mayor,Riesgo de Vida,2023,4,76.0,2023-04-01
La Altagracia,Falta de Energía,2023,4,1346.0,2023-04-01
La Altagracia,Niveles de Tensión,2023,4,144.0,2023-04-01
La Altagracia,Probable Defecto o Falla,2023,4,3.0,2023-04-01
La Altagracia,Riesgo de Vida,2023,4,227.0,2023-04-01
La Romana,Falta de Energía,2023,4,1372.0,2023-04-01
La Romana,Niveles de Tensión,2023,4,257.0,2023-04-01
La Romana,Probable Defecto o Falla,2023,4,0.0,2023-04-01
La Romana,Riesgo de Vida,2023,4,165.0,2023-04-01
Monte Plata,Falta de Energía,2023,4,589.0,2023-04-01
Monte Plata,Niveles de Tensión,2023,4,70.0,2023-04-01
Monte Plata,Probable Defecto o Falla,2023,4,2.0,2023-04-01
Monte Plata,Riesgo de Vida,2023,4,157.0,2023-04-01
San Pedro de Macorís,Falta de Energía,2023,4,1189.0,2023-04-01
San Pedro de Macorís,Niveles de Tensión,2023,4,161.0,2023-04-01
San Pedro de Macorís,Probable Defecto o Falla,2023,4,8.0,2023-04-01
San Pedro de Macorís,Riesgo de Vida,2023,4,198.0,2023-04-01
Santo Domingo,Falta de Energía,2023,4,10064.0,2023-04-01
Santo Domingo,Niveles de Tensión,2023,4,2182.0,2023-04-01
Santo Domingo,Probable Defecto o Falla,2023,4,33.0,2023-04-01
Santo Domingo,Riesgo de Vida,2023,4,1062.0,2023-04-01
Distrito Nacional,Falta de Energía,2024,4,2657.0,2024-04-01
Distrito Nacional,Niveles de Tensión,2024,4,556.0,2024-04-01
Distrito Nacional,Probable Defecto o Falla,2024,4,4.0,2024-04-01
Distrito Nacional,Riesgo de Vida,2024,4,197.0,2024-04-01
El Seibo,Falta de Energía,2024,4,492.0,2024-04-01
El Seibo,Niveles de Tensión,2024,4,43.0,2024-04-01
El Seibo,Probable Defecto o Falla,2024,4,0.0,2024-04-01
El Seibo,Riesgo de Vida,2024,4,50.0,2024-04-01
Hato Mayor,Falta de Energía,2024,4,461.0,2024-04-01
Hato Mayor,Niveles de Tensión,2024,4,48.0,2024-04-01
Hato Mayor,Probable Defecto o Falla,2024,4,2.0,2024-04-01
Hato Mayor,Riesgo de Vida,2024,4,51.0,2024-04-01
La Altagracia,Falta de Energía,2024,4,1310.0,2024-04-01
La Altagracia,Niveles de Tensión,2024,4,167.0,2024-04-01
La Altagracia,Probable Defecto o Falla,2024,4,1.0,2024-04-01
La Altagracia,Riesgo de Vida,2024,4,192.0,2024-04-01
La Romana,Falta de Energía,2024,4,1447.0,2024-04-01
La Romana,Niveles de Tensión,2024,4,250.0,2024-04-01
La Romana,Probable Defecto o Falla,2024,4,3.0,2024-04-01
La Romana,Riesgo de Vida,2024,4,162.0,2024-04-01
Monte Plata,Falta de Energía,2024,4,522.0,2024-04-01
Monte Plata,Niveles de Tensión,2024,4,67.0,2024-04-01
Monte Plata,Probable Defecto o Falla,2024,4,6.0,2024-04-01
Monte Plata,Riesgo de Vida,2024,4,91.0,2024-04-01
San Pedro de Macorís,Falta de Energía,2024,4,978.0,2024-04-01
San Pedro de Macorís,Niveles de Tensión,2024,4,123.0,2024-04-01
San Pedro de Macorís,Probable Defecto o Falla,2024,4,2.0,2024-04-01
San Pedro de Macorís,Riesgo de Vida,2024,4,120.0,2024-04-01
Santo Domingo,Falta de Energía,2024,4,11466.0,2024-04-01
Santo Domingo,Niveles de Tensión,2024,4,2405.0,2024-04-01
Santo Domingo,Probable Defecto o Falla,2024,4,25.0,2024-04-01
Santo Domingo,Riesgo de Vida,2024,4,848.0,2024-04-01
Distrito Nacional,Falta de Energía,2025,4,2907.0,2025-04-01
Distrito Nacional,Niveles de Tensión,2025,4,516.0,2025-04-01
Distrito Nacional,Probable Defecto o Falla,2025,4,6.0,2025-04-01
Distrito Nacional,Riesgo de Vida,2025,4,203.0,2025-04-01
El Seibo,Falta de Energía,2025,4,567.0,2025-04-01
El Seibo,Niveles de Tensión,2025,4,46.0,2025-04-01
El Seibo,Probable Defecto o Falla,2025,4,3.0,2025-04-01
El Seibo,Riesgo de Vida,2025,4,65.0,2025-04-01
Hato Mayor,Falta de Energía,2025,4,570.0,2025-04-01
Hato Mayor,Niveles de Tensión,2025,4,69.0,2025-04-01
Hato Mayor,Probable Defecto o Falla,2025,4,1.0,2025-04-01
Hato Mayor,Riesgo de Vida,2025,4,74.0,2025-04-01
La Altagracia,Falta de Energía,2025,4,1430.0,2025-04-01
La Altagracia,Niveles de Tensión,2025,4,176.0,2025-04-01
La Altagracia,Probable Defecto o Falla,2025,4,3.0,2025-04-01
La Altagracia,Riesgo de Vida,2025,4,159.0,2025-04-01
La Romana,Falta de Energía,2025,4,1537.0,2025-04-01
La Romana,Niveles de Tensión,2025,4,282.0,2025-04-01
La Romana,Probable Defecto o Falla,2025,4,3.0,2025-04-01
La Romana,Riesgo de Vida,2025,4,137.0,2025-04-01
Monte Plata,Falta de Energía,2025,4,915.0,2025-04-01
Monte Plata,Niveles de Tensión,2025,4,102.0,2025-04-01
Monte Plata,Probable Defecto o Falla,2025,4,10.0,2025-04-01
Monte Plata,Riesgo de Vida,2025,4,154.0,2025-04-01
San Pedro de Macorís,Falta de Energía,2025,4,1155.0,2025-04-01
San Pedro de Macorís,Niveles de Tensión,2025,4,137.0,2025-04-01
San Pedro de Macorís,Probable Defecto o Falla,2025,4,2.0,2025-04-01
San Pedro de Macorís,Riesgo de Vida,2025,4,148.0,2025-04-01
Santo Domingo,Falta de Energía,2025,4,12481.0,2025-04-01
Santo Domingo,Niveles de Tensión,2025,4,2579.0,2025-04-01
Santo Domingo,Probable Defecto o Falla,2025,4,35.0,2025-04-01
Santo Domingo,Riesgo de Vida,2025,4,917.0,2025-04-01
Distrito Nacional,Alumbrado Público,2017,5,0.0,2017-05-01
Distrito Nacional,Falta de Energía,2017,5,2013.0,2017-05-01
Distrito Nacional,Niveles de Tensión,2017,5,316.0,2017-05-01
Distrito Nacional,Otros,2017,5,0.0,2017-05-01
Distrito Nacional,Probable Defecto o Falla,2017,5,6.0,2017-05-01
Distrito Nacional,Riesgo de Vida,2017,5,237.0,2017-05-01
El Seibo,Falta de Energía,2017,5,393.0,2017-05-01
El Seibo,Niveles de Tensión,2017,5,32.0,2017-05-01
El Seibo,Otros,2017,5,0.0,2017-05-01
El Seibo,Probable Defecto o Falla,2017,5,1.0,2017-05-01
El Seibo,Riesgo de Vida,2017,5,36.0,2017-05-01
Hato Mayor,Falta de Energía,2017,5,401.0,2017-05-01
Hato Mayor,Niveles de Tensión,2017,5,50.0,2017-05-01
Hato Mayor,Otros,2017,5,0.0,2017-05-01
Hato Mayor,Probable Defecto o Falla,2017,5,2.0,2017-05-01
Hato Mayor,Riesgo de Vida,2017,5,48.0,2017-05-01
La Altagracia,Falta de Energía,2017,5,1000.0,2017-05-01
La Altagracia,Niveles de Tensión,2017,5,139.0,2017-05-01
La Altagracia,Otros,2017,5,1.0,2017-05-01
La Altagracia,Probable Defecto o Falla,2017,5,3.0,2017-05-01
La Altagracia,Riesgo de Vida,2017,5,147.0,2017-05-01
La Romana,Alumbrado Público,2017,5,0.0,2017-05-01
La Romana,Falta de Energía,2017,5,901.0,2017-05-01
La Romana,Niveles de Tensión,2017,5,152.0,2017-05-01
La Romana,Otros,2017,5,1.0,2017-05-01
La Romana,Probable Defecto o Falla,2017,5,1.0,2017-05-01
La Romana,Riesgo de Vida,2017,5,146.0,2017-05-01
Monte Plata,Falta de Energía,2017,5,511.0,2017-05-01
Monte Plata,Niveles de Tensión,2017,5,39.0,2017-05-01
Monte Plata,Otros,2017,5,2.0,2017-05-01
Monte Plata,Probable Defecto o Falla,2017,5,12.0,2017-05-01
Monte Plata,Riesgo de Vida,2017,5,148.0,2017-05-01
San Pedro de Macorís,Alumbrado Público,2017,5,0.0,2017-05-01
San Pedro de Macorís,Falta de Energía,2017,5,726.0,2017-05-01
San Pedro de Macorís,Niveles de Tensión,2017,5,91.0,2017-05-01
San Pedro de Macorís,Otros,2017,5,1.0,2017-05-01
San Pedro de Macorís,Probable Defecto o Falla,2017,5,4.0,2017-05-01
San Pedro de Macorís,Riesgo de Vida,2017,5,149.0,2017-05-01
Santo Domingo,Alumbrado Público,2017,5,0.0,2017-05-01
Santo Domingo,Falta de Energía,2017,5,7799.0,2017-05-01
Santo Domingo,Niveles de Tensión,2017,5,1171.0,2017-05-01
Santo Domingo,Otros,2017,5,1.0,2017-05-01
Santo Domingo,Probable Defecto o Falla,2017,5,35.0,2017-05-01
Santo Domingo,Riesgo de Vida,2017,5,1018.0,2017-05-01
Santo Domingo,Sin Identificar,2017,5,0.0,2017-05-01
Santo Domingo,Falta de Energía,2017,5,0.0,2017-05-01
Santo Domingo,Niveles de Tensión,2017,5,0.0,2017-05-01
Santo Domingo,Riesgo de Vida,2017,5,0.0,2017-05-01
Distrito Nacional,Alumbrado Público,2018,5,0.0,2018-05-01
Distrito Nacional,Falta de Energía,2018,5,2294.0,2018-05-01
Distrito Nacional,Niveles de Tensión,2018,5,426.0,2018-05-01
Distrito Nacional,Otros,2018,5,0.0,2018-05-01
Distrito Nacional,Probable Defecto o Falla,2018,5,5.0,2018-05-01
Distrito Nacional,Riesgo de Vida,2018,5,317.0,2018-05-01
El Seibo,Falta de Energía,2018,5,303.0,2018-05-01
El Seibo,Niveles de Tensión,2018,5,37.0,2018-05-01
El Seibo,Otros,2018,5,0.0,2018-05-01
El Seibo,Probable Defecto o Falla,2018,5,2.0,2018-05-01
El Seibo,Riesgo de Vida,2018,5,26.0,2018-05-01
Hato Mayor,Falta de Energía,2018,5,359.0,2018-05-01
Hato Mayor,Niveles de Tensión,2018,5,60.0,2018-05-01
Hato Mayor,Otros,2018,5,0.0,2018-05-01
Hato Mayor,Probable Defecto o Falla,2018,5,2.0,2018-05-01
Hato Mayor,Riesgo de Vida,2018,5,49.0,2018-05-01
La Altagracia,Falta de Energía,2018,5,780.0,2018-05-01
La Altagracia,Niveles de Tensión,2018,5,150.0,2018-05-01
La Altagracia,Otros,2018,5,0.0,2018-05-01
La Altagracia,Probable Defecto o Falla,2018,5,3.0,2018-05-01
La Altagracia,Riesgo de Vida,2018,5,139.0,2018-05-01
La Romana,Alumbrado Público,2018,5,0.0,2018-05-01
La Romana,Falta de Energía,2018,5,735.0,2018-05-01
La Romana,Niveles de Tensión,2018,5,147.0,2018-05-01
La Romana,Otros,2018,5,0.0,2018-05-01
La Romana,Probable Defecto o Falla,2018,5,1.0,2018-05-01
La Romana,Riesgo de Vida,2018,5,113.0,2018-05-01
Monte Plata,Falta de Energía,2018,5,442.0,2018-05-01
Monte Plata,Niveles de Tensión,2018,5,35.0,2018-05-01
Monte Plata,Otros,2018,5,1.0,2018-05-01
Monte Plata,Probable Defecto o Falla,2018,5,3.0,2018-05-01
Monte Plata,Riesgo de Vida,2018,5,112.0,2018-05-01
San Pedro de Macorís,Alumbrado Público,2018,5,0.0,2018-05-01
San Pedro de Macorís,Falta de Energía,2018,5,650.0,2018-05-01
San Pedro de Macorís,Niveles de Tensión,2018,5,76.0,2018-05-01
San Pedro de Macorís,Otros,2018,5,1.0,2018-05-01
San Pedro de Macorís,Probable Defecto o Falla,2018,5,1.0,2018-05-01
San Pedro de Macorís,Riesgo de Vida,2018,5,121.0,2018-05-01
Santo Domingo,Alumbrado Público,2018,5,0.0,2018-05-01
Santo Domingo,Falta de Energía,2018,5,8995.0,2018-05-01
Santo Domingo,Niveles de Tensión,2018,5,1965.0,2018-05-01
Santo Domingo,Otros,2018,5,1.0,2018-05-01
Santo Domingo,Probable Defecto o Falla,2018,5,37.0,2018-05-01
Santo Domingo,Riesgo de Vida,2018,5,1097.0,2018-05-01
Santo Domingo,Sin Identificar,2018,5,1.0,2018-05-01
Santo Domingo,Falta de Energía,2018,5,0.0,2018-05-01
Santo Domingo,Niveles de Tensión,2018,5,1.0,2018-05-01
Santo Domingo,Riesgo de Vida,2018,5,0.0,2018-05-01
Distrito Nacional,Alumbrado Público,2019,5,0.0,2019-05-01
Distrito Nacional,Falta de Energía,2019,5,2186.0,2019-05-01
Distrito Nacional,Niveles de Tensión,2019,5,388.0,2019-05-01
Distrito Nacional,Otros,2019,5,0.0,2019-05-01
Distrito Nacional,Probable Defecto o Falla,2019,5,8.0,2019-05-01
Distrito Nacional,Riesgo de Vida,2019,5,301.0,2019-05-01
El Seibo,Falta de Energía,2019,5,347.0,2019-05-01
El Seibo,Niveles de Tensión,2019,5,26.0,2019-05-01
El Seibo,Otros,2019,5,0.0,2019-05-01
El Seibo,Probable Defecto o Falla,2019,5,3.0,2019-05-01
El Seibo,Riesgo de Vida,2019,5,37.0,2019-05-01
Hato Mayor,Falta de Energía,2019,5,450.0,2019-05-01
Hato Mayor,Niveles de Tensión,2019,5,53.0,2019-05-01
Hato Mayor,Otros,2019,5,0.0,2019-05-01
Hato Mayor,Probable Defecto o Falla,2019,5,1.0,2019-05-01
Hato Mayor,Riesgo de Vida,2019,5,72.0,2019-05-01
La Altagracia,Falta de Energía,2019,5,1078.0,2019-05-01
La Altagracia,Niveles de Tensión,2019,5,157.0,2019-05-01
La Altagracia,Otros,2019,5,0.0,2019-05-01
La Altagracia,Probable Defecto o Falla,2019,5,1.0,2019-05-01
La Altagracia,Riesgo de Vida,2019,5,193.0,2019-05-01
La Romana,Alumbrado Público,2019,5,0.0,2019-05-01
La Romana,Falta de Energía,2019,5,1078.0,2019-05-01
La Romana,Niveles de Tensión,2019,5,166.0,2019-05-01
La Romana,Otros,2019,5,0.0,2019-05-01
La Romana,Probable Defecto o Falla,2019,5,2.0,2019-05-01
La Romana,Riesgo de Vida,2019,5,162.0,2019-05-01
Monte Plata,Falta de Energía,2019,5,608.0,2019-05-01
Monte Plata,Niveles de Tensión,2019,5,58.0,2019-05-01
Monte Plata,Otros,2019,5,0.0,2019-05-01
Monte Plata,Probable Defecto o Falla,2019,5,1.0,2019-05-01
Monte Plata,Riesgo de Vida,2019,5,164.0,2019-05-01
San Pedro de Macorís,Alumbrado Público,2019,5,0.0,2019-05-01
San Pedro de Macorís,Falta de Energía,2019,5,934.0,2019-05-01
San Pedro de Macorís,Niveles de Tensión,2019,5,140.0,2019-05-01
San Pedro de Macorís,Otros,2019,5,0.0,2019-05-01
San Pedro de Macorís,Probable Defecto o Falla,2019,5,3.0,2019-05-01
San Pedro de Macorís,Riesgo de Vida,2019,5,189.0,2019-05-01
Santo Domingo,Alumbrado Público,2019,5,0.0,2019-05-01
Santo Domingo,Falta de Energía,2019,5,10148.0,2019-05-01
Santo Domingo,Niveles de Tensión,2019,5,1926.0,2019-05-01
Santo Domingo,Otros,2019,5,1.0,2019-05-01
Santo Domingo,Probable Defecto o Falla,2019,5,32.0,2019-05-01
Santo Domingo,Riesgo de Vida,2019,5,1174.0,2019-05-01
Santo Domingo,Sin Identificar,2019,5,0.0,2019-05-01
Santo Domingo,Falta de Energía,2019,5,0.0,2019-05-01
Santo Domingo,Niveles de Tensión,2019,5,0.0,2019-05-01
Santo Domingo,Riesgo de Vida,2019,5,0.0,2019-05-01
Distrito Nacional,Alumbrado Público,2020,5,0.0,2020-05-01
Distrito Nacional,Falta de Energía,2020,5,1437.0,2020-05-01
Distrito Nacional,Niveles de Tensión,2020,5,306.0,2020-05-01
Distrito Nacional,Otros,2020,5,5.0,2020-05-01
Distrito Nacional,Probable Defecto o Falla,2020,5,0.0,2020-05-01
Distrito Nacional,Riesgo de Vida,2020,5,169.0,2020-05-01
El Seibo,Falta de Energía,2020,5,264.0,2020-05-01
El Seibo,Niveles de Tensión,2020,5,21.0,2020-05-01
El Seibo,Otros,2020,5,0.0,2020-05-01
El Seibo,Probable Defecto o Falla,2020,5,3.0,2020-05-01
El Seibo,Riesgo de Vida,2020,5,45.0,2020-05-01
Hato Mayor,Falta de Energía,2020,5,389.0,2020-05-01
Hato Mayor,Niveles de Tensión,2020,5,21.0,2020-05-01
Hato Mayor,Otros,2020,5,0.0,2020-05-01
Hato Mayor,Probable Defecto o Falla,2020,5,5.0,2020-05-01
Hato Mayor,Riesgo de Vida,2020,5,46.0,2020-05-01
La Altagracia,Falta de Energía,2020,5,966.0,2020-05-01
La Altagracia,Niveles de Tensión,2020,5,150.0,2020-05-01
La Altagracia,Otros,2020,5,0.0,2020-05-01
La Altagracia,Probable Defecto o Falla,2020,5,1.0,2020-05-01
La Altagracia,Riesgo de Vida,2020,5,151.0,2020-05-01
La Romana,Alumbrado Público,2020,5,0.0,2020-05-01
La Romana,Falta de Energía,2020,5,915.0,2020-05-01
La Romana,Niveles de Tensión,2020,5,142.0,2020-05-01
La Romana,Otros,2020,5,0.0,2020-05-01
La Romana,Probable Defecto o Falla,2020,5,1.0,2020-05-01
La Romana,Riesgo de Vida,2020,5,99.0,2020-05-01
Monte Plata,Falta de Energía,2020,5,421.0,2020-05-01
Monte Plata,Niveles de Tensión,2020,5,41.0,2020-05-01
Monte Plata,Otros,2020,5,1.0,2020-05-01
Monte Plata,Probable Defecto o Falla,2020,5,1.0,2020-05-01
Monte Plata,Riesgo de Vida,2020,5,112.0,2020-05-01
San Pedro de Macorís,Alumbrado Público,2020,5,1.0,2020-05-01
San Pedro de Macorís,Falta de Energía,2020,5,681.0,2020-05-01
San Pedro de Macorís,Niveles de Tensión,2020,5,152.0,2020-05-01
San Pedro de Macorís,Otros,2020,5,3.0,2020-05-01
San Pedro de Macorís,Probable Defecto o Falla,2020,5,0.0,2020-05-01
San Pedro de Macorís,Riesgo de Vida,2020,5,128.0,2020-05-01
Santo Domingo,Alumbrado Público,2020,5,0.0,2020-05-01
Santo Domingo,Falta de Energía,2020,5,7698.0,2020-05-01
Santo Domingo,Niveles de Tensión,2020,5,1648.0,2020-05-01
Santo Domingo,Otros,2020,5,2.0,2020-05-01
Santo Domingo,Probable Defecto o Falla,2020,5,14.0,2020-05-01
Santo Domingo,Riesgo de Vida,2020,5,765.0,2020-05-01
Santo Domingo,Sin Identificar,2020,5,1.0,2020-05-01
Distrito Nacional,Falta de Energía,2021,5,2368.0,2021-05-01
Distrito Nacional,Niveles de Tensión,2021,5,453.0,2021-05-01
Distrito Nacional,Probable Defecto o Falla,2021,5,5.0,2021-05-01
Distrito Nacional,Riesgo de Vida,2021,5,202.0,2021-05-01
El Seibo,Falta de Energía,2021,5,349.0,2021-05-01
El Seibo,Niveles de Tensión,2021,5,47.0,2021-05-01
El Seibo,Riesgo de Vida,2021,5,36.0,2021-05-01
Hato Mayor,Falta de Energía,2021,5,384.0,2021-05-01
Hato Mayor,Niveles de Tensión,2021,5,36.0,2021-05-01
Hato Mayor,Probable Defecto o Falla,2021,5,3.0,2021-05-01
Hato Mayor,Riesgo de Vida,2021,5,52.0,2021-05-01
La Altagracia,Falta de Energía,2021,5,1006.0,2021-05-01
La Altagracia,Niveles de Tensión,2021,5,130.0,2021-05-01
La Altagracia,Probable Defecto o Falla,2021,5,0.0,2021-05-01
La Altagracia,Riesgo de Vida,2021,5,158.0,2021-05-01
La Romana,Falta de Energía,2021,5,1212.0,2021-05-01
La Romana,Niveles de Tensión,2021,5,244.0,2021-05-01
La Romana,Probable Defecto o Falla,2021,5,2.0,2021-05-01
La Romana,Riesgo de Vida,2021,5,150.0,2021-05-01
Monte Plata,Falta de Energía,2021,5,647.0,2021-05-01
Monte Plata,Niveles de Tensión,2021,5,57.0,2021-05-01
Monte Plata,Probable Defecto o Falla,2021,5,6.0,2021-05-01
Monte Plata,Riesgo de Vida,2021,5,170.0,2021-05-01
San Pedro de Macorís,Falta de Energía,2021,5,1010.0,2021-05-01
San Pedro de Macorís,Niveles de Tensión,2021,5,128.0,2021-05-01
San Pedro de Macorís,Probable Defecto o Falla,2021,5,5.0,2021-05-01
San Pedro de Macorís,Riesgo de Vida,2021,5,142.0,2021-05-01
Santo Domingo,Falta de Energía,2021,5,11002.0,2021-05-01
Santo Domingo,Niveles de Tensión,2021,5,2418.0,2021-05-01
Santo Domingo,Probable Defecto o Falla,2021,5,25.0,2021-05-01
Santo Domingo,Riesgo de Vida,2021,5,1016.0,2021-05-01
Distrito Nacional,Falta de Energía,2022,5,3082.0,2022-05-01
Distrito Nacional,Niveles de Tensión,2022,5,552.0,2022-05-01
Distrito Nacional,Probable Defecto o Falla,2022,5,5.0,2022-05-01
Distrito Nacional,Riesgo de Vida,2022,5,243.0,2022-05-01
El Seibo,Falta de Energía,2022,5,417.0,2022-05-01
El Seibo,Niveles de Tensión,2022,5,40.0,2022-05-01
El Seibo,Probable Defecto o Falla,2022,5,0.0,2022-05-01
El Seibo,Riesgo de Vida,2022,5,46.0,2022-05-01
Hato Mayor,Falta de Energía,2022,5,606.0,2022-05-01
Hato Mayor,Niveles de Tensión,2022,5,72.0,2022-05-01
Hato Mayor,Probable Defecto o Falla,2022,5,2.0,2022-05-01
Hato Mayor,Riesgo de Vida,2022,5,82.0,2022-05-01
La Altagracia,Falta de Energía,2022,5,1411.0,2022-05-01
La Altagracia,Niveles de Tensión,2022,5,180.0,2022-05-01
La Altagracia,Probable Defecto o Falla,2022,5,3.0,2022-05-01
La Altagracia,Riesgo de Vida,2022,5,208.0,2022-05-01
La Romana,Falta de Energía,2022,5,1674.0,2022-05-01
La Romana,Niveles de Tensión,2022,5,267.0,2022-05-01
La Romana,Probable Defecto o Falla,2022,5,4.0,2022-05-01
La Romana,Riesgo de Vida,2022,5,205.0,2022-05-01
Monte Plata,Falta de Energía,2022,5,627.0,2022-05-01
Monte Plata,Niveles de Tensión,2022,5,51.0,2022-05-01
Monte Plata,Probable Defecto o Falla,2022,5,17.0,2022-05-01
Monte Plata,Riesgo de Vida,2022,5,162.0,2022-05-01
San Pedro de Macorís,Falta de Energía,2022,5,1334.0,2022-05-01
San Pedro de Macorís,Niveles de Tensión,2022,5,175.0,2022-05-01
San Pedro de Macorís,Probable Defecto o Falla,2022,5,1.0,2022-05-01
San Pedro de Macorís,Riesgo de Vida,2022,5,209.0,2022-05-01
Santo Domingo,Falta de Energía,2022,5,13297.0,2022-05-01
Santo Domingo,Niveles de Tensión,2022,5,3029.0,2022-05-01
Santo Domingo,Probable Defecto o Falla,2022,5,32.0,2022-05-01
Santo Domingo,Riesgo de Vida,2022,5,1170.0,2022-05-01
Distrito Nacional,Falta de Energía,2023,5,3153.0,2023-05-01
Distrito Nacional,Niveles de Tensión,2023,5,464.0,2023-05-01
Distrito Nacional,Probable Defecto o Falla,2023,5,7.0,2023-05-01
Distrito Nacional,Riesgo de Vida,2023,5,257.0,2023-05-01
El Seibo,Falta de Energía,2023,5,544.0,2023-05-01
El Seibo,Niveles de Tensión,2023,5,60.0,2023-05-01
